application_id,pan_number,applicant_name,employer_name,employer_type,employment_tenure_years,gross_salary,total_deductions,declared_income,income_stability,existing_emi_total,bank_balance,bounce_count,statement_months,spending_ratio,negative_month_count,cibil_score,negative_items_count,oldest_account_years,inquiries_12m,accounts_good_standing,derogatory_marks,requested_loan_amount,requested_tenure_months,aadhaar_number,date_of_birth,phone_number,email,address,verified_income,income_mismatch_flag,default_flag,written_off_flag,credit_enquiries_6m,interest_rate,proposed_emi,dti_ratio,data_consistency_flag,ocr_confidence_score,document_consistency_flag,decision,risk_category,decision_reason_codes,confidence_score,hil_required_flag,application_date
APP000860,BCCEF3976Y,Meera Nambiar,Flipkart,Private Sector,16,116868,33314,91980,High,27439,445303,1,6,0.7,0,640,4,3,9,3,1,452000,84,733016548765,1962-03-12,8581591665,mnambiar@yahoo.com,"Flat 158, A Wing, Shanti Residency, Adyar, Chennai, Tamil Nadu - 555263",112948,TRUE,FALSE,FALSE,3,14.04,8480.48,0.318,TRUE,85.01,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|EXCESSIVE_INQUIRIES,93.18,TRUE,2026-02-28
APP000861,RHEUW7316B,Poornima Chopra,Municipal Corporation,Government,6,239156,45502,241751,High,51423,863528,0,12,0.86,3,557,2,2,7,3,2,1234000,12,965913118708,1965-08-08,8581574916,pchopra@hotmail.com,"Flat 692, D Wing, Lakshmi Paradise, Gomti Nagar, Mumbai, Maharashtra - 551060",230939,FALSE,FALSE,FALSE,1,14.42,111041.31,0.703,TRUE,81.04,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI,91.65,TRUE,2026-03-17
APP000862,ZNFNB7128N,Kunal Nair,Independent Practice,Self-Employed,3,235020,38168,241977,Medium,18465,644715,2,12,0.95,1,887,0,13,3,3,1,421000,48,169540231342,1973-06-07,8783969957,knair@outlook.com,"Flat 47, C Wing, Krishna Residency, Satellite, Mumbai, Maharashtra - 673585",208716,TRUE,FALSE,FALSE,1,11.12,10905.52,0.141,TRUE,72.61,FALSE,APPROVE,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,73.92,TRUE,2025-11-14
APP000863,UOZJL1875L,Rohan Gupta,Infosys,Startup,9,246588,65781,201764,High,12188,659697,2,12,1.24,3,522,7,1,14,0,5,646000,24,720667549059,1975-03-05,8430375374,rohan.gupta@outlook.com,"Flat 575, C Wing, Royal Complex, Banjara Hills, Pune, Maharashtra - 691050",224656,TRUE,FALSE,TRUE,6,20.46,33024.04,0.201,TRUE,90.6,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,96.76,TRUE,2025-11-29
APP000864,OWMTY4006X,Simran Shetty,GAIL,Public Sector,10,50634,10651,64651,High,10044,106370,0,3,1.24,2,720,1,11,6,6,1,203000,36,431029932103,1991-12-21,8774009254,simranshetty@hotmail.com,"Flat 709, A Wing, Royal Complex, Gomti Nagar, Delhi, Delhi - 995490",46394,TRUE,FALSE,FALSE,2,14.5,6987.46,0.367,FALSE,78.12,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,72.63,TRUE,2025-11-13
APP000865,HRGWE1592K,Rahul Mehta,Deloitte,Private Sector,20,283712,84195,220213,High,10151,640680,0,12,0.42,0,658,2,7,1,4,0,1514000,72,717426588406,1976-12-18,8612450116,rahul.mehta@gmail.com,"Flat 708, D Wing, Sai Heights, Andheri, Delhi, Delhi - 578468",274756,TRUE,FALSE,FALSE,1,14.16,31326.95,0.151,TRUE,93.12,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,96.32,TRUE,2025-11-23
APP000866,HYVTS4777Z,Raj Kulkarni,TCS,MNC,15,233328,45778,221996,High,40140,378090,0,3,1.14,0,674,4,10,5,3,0,1489000,72,318897060446,1971-05-31,9503744571,rajkulkarni@rediffmail.com,"Flat 716, B Wing, Shanti Apartments, Koramangala, Chennai, Tamil Nadu - 366599",229761,FALSE,FALSE,FALSE,2,11.93,29056.06,0.301,TRUE,89.36,TRUE,REVIEW,MEDIUM,MEETS_CRITERIA,89.68,TRUE,2025-11-23
APP000867,DVILV0727I,Vivek Thakur,Amazon India,Startup,13,228601,77062,222994,High,68397,821367,1,3,0.67,0,724,2,15,2,4,0,566000,72,241434564663,1966-11-09,8071801206,vthakur@outlook.com,"Flat 280, D Wing, Lakshmi Paradise, Malviya Nagar, Lucknow, Uttar Pradesh - 430769",212568,FALSE,FALSE,FALSE,1,11.9,11036,0.374,TRUE,95.3,TRUE,REVIEW,LOW,MEETS_CRITERIA,91.38,FALSE,2026-01-28
APP000868,RDHCA5190B,Divya Bhat,Municipal Corporation,Government,4,292152,62722,222457,Medium,101227,452705,0,6,1.28,0,826,0,15,0,8,0,1546000,12,983651469059,1971-03-21,9783765397,divyabhat@gmail.com,"Flat 94, D Wing, Krishna Residency, Gomti Nagar, Chennai, Tamil Nadu - 151841",280287,TRUE,FALSE,FALSE,2,11.33,136876.13,0.849,TRUE,67.45,FALSE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,65.94,TRUE,2025-11-07
APP000869,OOVTO1264N,Aisha Iyer,HDFC Bank,Private Sector,10,192865,43564,157064,High,7663,176853,0,3,0.74,2,676,2,6,6,5,1,970000,24,601811703280,1983-01-18,9225383614,aishaiyer@rediffmail.com,"Flat 671, C Wing, Royal Heights, Viman Nagar, Delhi, Delhi - 176818",162062,FALSE,FALSE,FALSE,3,11.41,45394.47,0.327,FALSE,72.16,TRUE,REJECT,MEDIUM,MEETS_CRITERIA,72,TRUE,2025-11-28
APP000870,IGRJK8126M,Neha Singh,IOC,Public Sector,9,213288,69149,162362,High,28314,425615,1,6,1,3,668,2,9,3,6,1,1582000,84,944060146120,1982-01-12,8984984475,neha.singh@yahoo.com,"Flat 304, B Wing, Krishna Paradise, Koramangala, Ahmedabad, Gujarat - 311895",202157,TRUE,FALSE,FALSE,1,13.83,29498.33,0.286,TRUE,98.96,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,93.08,TRUE,2025-12-28
APP000871,PXAVB7085V,Sakshi Iyer,BHEL,Public Sector,7,254254,84453,184149,High,46919,471900,2,6,0.73,4,598,2,6,3,4,2,465000,36,666731396286,1979-01-02,9238975470,sakshiiyer@gmail.com,"Flat 623, B Wing, Royal Complex, Adyar, Kolkata, West Bengal - 748017",220239,TRUE,FALSE,FALSE,2,16.17,16387.07,0.287,TRUE,85.15,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH,94.42,TRUE,2026-01-03
APP000872,PEWHD8745G,Swati Joshi,Municipal Corporation,Government,19,98559,27414,79874,High,11227,370315,0,3,0.81,0,643,4,3,4,3,3,360000,72,960626382391,1966-01-18,8029478745,swati.joshi@outlook.com,"Flat 422, B Wing, Lakshmi Paradise, Satellite, Jaipur, Rajasthan - 478111",95197,TRUE,FALSE,FALSE,1,15.78,7765.52,0.2,TRUE,85.73,TRUE,REJECT,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH,95.22,TRUE,2026-03-30
APP000873,BUULS5905M,Pooja Agarwal,Tech Mahindra,Private Sector,7,134902,39368,173023,High,9532,237491,0,12,0.55,0,715,1,6,6,2,0,977000,60,588284427180,1962-03-01,9155912899,pooja265@gmail.com,"Flat 831, B Wing, Lakshmi Heights, Viman Nagar, Chennai, Tamil Nadu - 544299",123566,TRUE,TRUE,FALSE,1,11.42,21447.56,0.251,TRUE,87.9,TRUE,REJECT,MEDIUM,INCOME_MISMATCH|PAST_DEFAULT,92.69,TRUE,2026-01-24
APP000874,QIQWX9673I,Amit Nair,Microsoft India,Private Sector,10,355007,85356,241024,High,22049,986355,2,3,0.57,3,681,2,3,6,5,2,1417000,24,972359199885,1979-08-23,8822929770,amit745@rediffmail.com,"Flat 574, C Wing, Sai Complex, Viman Nagar, Kolkata, West Bengal - 429616",310044,TRUE,FALSE,FALSE,1,11.51,66379.33,0.285,TRUE,82.77,TRUE,REJECT,MEDIUM,INCOME_MISMATCH,90.57,TRUE,2025-12-08
APP000875,JZWML1861N,Raj Singh,Defence Services,Government,13,179435,45370,193181,High,32458,516972,0,6,0.65,3,812,1,10,0,7,0,1181000,48,674863747030,1980-05-20,9366386026,raj947@gmail.com,"Flat 265, A Wing, Royal Residency, Viman Nagar, Jaipur, Rajasthan - 337377",172986,TRUE,FALSE,FALSE,1,8.58,29154.27,0.356,TRUE,72.51,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,87.1,TRUE,2026-04-07
APP000876,SLIVZ6026I,Sneha Kulkarni,Self Employed,Self-Employed,6,75664,24464,83401,High,6912,211004,0,12,0.91,0,611,2,8,6,4,3,476000,12,125346115552,1972-06-07,9102782015,snehakulkarni@gmail.com,"Flat 360, D Wing, Royal Apartments, Koramangala, Lucknow, Uttar Pradesh - 178187",65731,TRUE,FALSE,FALSE,4,15.54,43084.34,0.761,TRUE,79.96,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH,92.16,TRUE,2026-01-19
APP000877,HJCFO2876X,Ritika Verma,State Government,Government,13,182773,34897,216734,High,67190,465675,1,12,0.89,3,854,2,13,2,7,1,808000,60,43893531732,1973-06-27,9061552241,ritika.verma@gmail.com,"Flat 425, B Wing, Lakshmi Plaza, Gomti Nagar, Bangalore, Karnataka - 693835",174406,TRUE,FALSE,FALSE,1,11.06,17592.06,0.486,TRUE,66.65,FALSE,REVIEW,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,68.09,TRUE,2026-01-31
APP000878,EQPGG8692G,Rahul Chopra,Central Government,Government,25,277574,44691,219862,High,11240,325252,0,12,0.98,2,582,4,8,6,3,2,1766000,72,845784490230,1961-05-23,8471465028,rahulchopra@gmail.com,"Flat 419, A Wing, Royal Complex, Koramangala, Ahmedabad, Gujarat - 133110",253595,TRUE,FALSE,FALSE,2,14.26,36636.06,0.189,TRUE,97.79,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH,90.2,TRUE,2026-03-31
APP000879,JRUKX5903C,Simran Kulkarni,ONGC,Public Sector,16,230106,73686,159101,High,45763,760468,1,3,0.8,3,661,0,15,2,3,0,1153000,84,888876414,1976-02-11,9277222855,simran842@yahoo.com,"Flat 238, A Wing, Shanti Tower, Salt Lake, Lucknow, Uttar Pradesh - 662344",193627,TRUE,FALSE,FALSE,2,14.2,21734.82,0.349,TRUE,85.77,TRUE,REJECT,MEDIUM,INCOME_MISMATCH,86.82,TRUE,2026-03-04
APP000880,RQOBA2884H,Swati Chopra,Deloitte,Startup,1,214981,59517,177363,Low,17836,635404,0,3,0.59,0,664,1,12,4,3,0,1533000,60,811882107605,1963-08-19,8155870425,schopra@rediffmail.com,"Flat 733, C Wing, Krishna Apartments, Banjara Hills, Ahmedabad, Gujarat - 980868",207670,TRUE,FALSE,FALSE,3,13.21,35045.48,0.255,TRUE,77.69,TRUE,REJECT,MEDIUM,INCOME_MISMATCH,88.15,TRUE,2026-03-28
APP000881,QGKIR2866V,Aisha Bansal,Own Business,Self-Employed,15,74065,17402,75307,High,18749,208514,0,6,1.16,3,765,0,13,3,3,0,558000,48,589932191330,1969-07-21,9142179534,aisha.bansal@rediffmail.com,"Flat 320, A Wing, Krishna Heights, Banjara Hills, Chennai, Tamil Nadu - 370751",71002,FALSE,FALSE,FALSE,2,9.3,13965.48,0.461,TRUE,96.38,TRUE,REVIEW,LOW,MEETS_CRITERIA,93.12,FALSE,2026-04-22
APP000882,KJRNS5350E,Preeti Shetty,Own Business,Self-Employed,12,46374,12108,59385,High,13103,103004,1,12,0.75,0,713,4,4,1,5,0,334000,36,708880724207,1966-03-24,8930877226,preetishetty@hotmail.com,"Flat 635, D Wing, Shanti Tower, Gomti Nagar, Chennai, Tamil Nadu - 830250",43166,TRUE,FALSE,FALSE,1,11.5,11013.99,0.559,TRUE,82.15,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,85.21,TRUE,2025-11-20
APP000883,NWSUD0045K,Aditya Chopra,TCS,MNC,9,89619,14582,96167,High,15499,250301,3,3,0.92,0,561,6,7,6,4,3,384000,12,325819634813,1997-12-29,9804362569,aditya.chopra@gmail.com,"Flat 570, D Wing, Lakshmi Complex, Koramangala, Kolkata, West Bengal - 665205",89125,FALSE,FALSE,FALSE,2,15.2,34695.44,0.563,TRUE,72.08,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|HIGH_BOUNCE_RATE|ADVERSE_CREDIT_HISTORY,85.97,TRUE,2025-12-10
APP000884,BFMTF6101V,Mohit Thakur,TCS,Private Sector,18,153084,23926,117371,High,7206,446981,1,6,1.07,1,683,4,6,6,3,1,1084000,60,912415212193,1996-08-08,9387300603,mohit703@hotmail.com,"Flat 233, D Wing, Krishna Heights, Malviya Nagar, Ahmedabad, Gujarat - 485350",142538,TRUE,FALSE,FALSE,0,14.03,25239.65,0.228,TRUE,67.85,FALSE,REVIEW,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,66.34,TRUE,2026-04-11
APP000885,HWSVE3800H,Aisha Mishra,Wipro,Private Sector,4,134646,34988,107706,Medium,30018,43665,0,12,0.59,1,726,0,11,5,6,0,778000,84,558613333056,1991-02-20,9631113723,aishamishra@hotmail.com,"Flat 968, B Wing, Sai Apartments, Viman Nagar, Delhi, Delhi - 861346",113251,FALSE,FALSE,FALSE,0,14.25,14687.39,0.395,FALSE,93.86,TRUE,REVIEW,MEDIUM,MEETS_CRITERIA,77.3,TRUE,2025-11-17
APP000886,KXTQO2239Z,Sakshi Malhotra,TCS,MNC,19,78295,25535,64348,High,16507,233846,3,6,1.29,1,463,8,2,14,0,6,391000,84,358805887796,1991-08-02,8307687902,sakshimalhotra@outlook.com,"Flat 672, D Wing, Krishna Tower, Gomti Nagar, Hyderabad, Telangana - 857408",71544,TRUE,FALSE,FALSE,6,21.25,8979.29,0.356,TRUE,88.78,TRUE,REVIEW,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|HIGH_BOUNCE_RATE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,92.48,TRUE,2026-03-09
APP000887,XKTJR7102I,Gaurav Nambiar,Municipal Corporation,Government,18,41283,7153,56107,High,4205,10391,0,12,0.59,2,534,10,6,11,2,2,226000,84,453679326334,1986-11-14,8870811759,gaurav924@gmail.com,"Flat 399, C Wing, Royal Tower, Gomti Nagar, Pune, Maharashtra - 799848",40929,TRUE,FALSE,TRUE,4,21.9,5280.32,0.232,TRUE,78.37,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,87.55,TRUE,2025-11-13
APP000888,HNZNS6701J,Ankit Chopra,HDFC Bank,Private Sector,7,101653,31006,104158,High,29411,340053,1,6,1.05,3,629,5,5,6,3,3,244000,12,682636900897,1982-09-25,9203659077,ankitchopra@hotmail.com,"Flat 956, C Wing, Krishna Residency, Malviya Nagar, Chennai, Tamil Nadu - 156294",85078,TRUE,FALSE,FALSE,1,17.3,22288.71,0.608,TRUE,85.1,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY,88.57,TRUE,2026-01-23
APP000889,JXFCL9579P,Manish Bansal,BHEL,Public Sector,4,236708,70928,219536,Medium,8282,187618,0,6,0.87,4,567,5,6,6,2,2,1284000,60,620542011866,1967-12-19,8327263401,mbansal@rediffmail.com,"Flat 741, A Wing, Royal Tower, Koramangala, Ahmedabad, Gujarat - 676429",200545,FALSE,FALSE,FALSE,3,17.19,32042.03,0.201,TRUE,85.58,TRUE,REJECT,MEDIUM,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY,87.55,TRUE,2026-04-23
APP000890,MGMIC8944V,Ishita Pandey,Amazon India,Startup,7,56273,18367,59771,High,19590,86696,0,12,0.81,2,583,6,4,3,3,2,390000,72,980712336781,1991-03-04,9515542373,ishita562@hotmail.com,"Flat 257, D Wing, Shanti Complex, Viman Nagar, Delhi, Delhi - 666770",50574,TRUE,FALSE,FALSE,1,16.39,8543.78,0.556,TRUE,85.02,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY,89.87,TRUE,2025-12-23
APP000891,BOSXZ6585F,Nisha Menon,Amazon India,Startup,13,161405,34587,176300,High,42476,143578,1,3,0.53,2,828,2,14,3,7,1,769000,60,360798909789,1968-06-01,9407983381,nishamenon@gmail.com,"Flat 6, C Wing, Sai Paradise, Adyar, Chennai, Tamil Nadu - 185712",153653,TRUE,FALSE,FALSE,2,11.03,16731.43,0.385,TRUE,95.94,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,94.48,TRUE,2026-04-27
APP000892,HADZT2724D,Nikhil Nambiar,Microsoft India,Private Sector,19,157097,33932,129075,High,291,486747,0,6,0.99,1,738,0,11,6,5,0,278000,48,438801372492,1991-05-09,8284096965,nnambiar@yahoo.com,"Flat 862, A Wing, Lakshmi Residency, Banjara Hills, Kolkata, West Bengal - 258357",132442,FALSE,FALSE,FALSE,1,12.88,7441.5,0.058,TRUE,78.06,TRUE,APPROVE,LOW,MEETS_CRITERIA,92.67,FALSE,2025-12-03
APP000893,GYJJL5197B,Sakshi Patel,Independent Practice,Self-Employed,12,256556,39792,242220,High,24807,238186,1,12,1.27,0,723,1,4,5,6,2,791000,24,449130610855,1961-03-09,8404193640,sakshi.patel@hotmail.com,"Flat 140, A Wing, Sai Apartments, Banjara Hills, Jaipur, Rajasthan - 401441",253427,FALSE,FALSE,FALSE,2,12.11,37275.76,0.245,TRUE,77.79,TRUE,APPROVE,LOW,MEETS_CRITERIA,92.01,FALSE,2026-04-18
APP000894,KCRCV5210K,Poornima Agarwal,Flipkart,Private Sector,4,75811,21595,50322,Medium,22940,147969,0,3,0.77,2,668,0,14,1,3,2,292000,36,428143519419,1970-06-17,8179817630,poornima934@gmail.com,"Flat 822, D Wing, Lakshmi Apartments, Koramangala, Chennai, Tamil Nadu - 953397",63578,TRUE,FALSE,FALSE,1,11.51,9630.38,0.512,TRUE,75.93,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,86.97,TRUE,2025-11-11
APP000895,QSBZI3647Y,Tanvi Chopra,GAIL,Public Sector,24,37546,5971,34239,High,197,60863,0,6,1.11,4,590,2,4,8,2,1,179000,60,794401305972,1999-02-21,8933249707,tchopra@hotmail.com,"Flat 861, B Wing, Shanti Heights, Koramangala, Jaipur, Rajasthan - 702264",35125,FALSE,FALSE,FALSE,4,17.03,4451.5,0.132,TRUE,94.03,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE,95.54,TRUE,2026-04-19
APP000896,SOHMA6464D,Manish Patel,Own Business,Self-Employed,7,117524,40714,117836,High,10988,42217,1,6,0.79,4,560,6,2,7,3,2,693000,72,269815334533,1966-03-10,8243092697,manish.patel@rediffmail.com,"Flat 730, C Wing, Sai Apartments, Andheri, Mumbai, Maharashtra - 627834",106384,FALSE,FALSE,FALSE,2,16.55,15243.08,0.247,FALSE,98.47,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY,79.21,TRUE,2025-11-09
APP000897,DRPHJ9072D,Kunal Thakur,Coal India,Public Sector,19,111874,17081,94165,High,27263,139737,2,3,0.71,1,879,2,8,3,4,1,734000,48,944228329958,1966-12-18,8542796304,kunal943@outlook.com,"Flat 545, C Wing, Shanti Plaza, Satellite, Ahmedabad, Gujarat - 844658",94518,FALSE,FALSE,FALSE,0,11.44,19127.83,0.491,FALSE,94.31,TRUE,REJECT,MEDIUM,MEETS_CRITERIA,76.47,TRUE,2026-02-17
APP000898,LFBRV8258C,Varun Saxena,Flipkart,Startup,1,137374,29956,154190,Low,20010,242567,0,6,0.91,3,699,4,12,5,4,0,967000,24,755694146735,1985-05-01,8028396257,varun.saxena@hotmail.com,"Flat 943, D Wing, Krishna Complex, Viman Nagar, Pune, Maharashtra - 536387",127604,TRUE,FALSE,FALSE,1,12.09,45560.7,0.514,TRUE,74.99,TRUE,APPROVE,MEDIUM,HIGH_DTI|INCOME_MISMATCH,90.82,TRUE,2026-02-24
APP000899,KSFMU4607H,Shreya Malhotra,KPMG,MNC,13,50348,9604,45046,High,6484,152700,1,6,0.52,3,668,3,10,5,2,0,186000,36,78676053450,2000-03-05,9358165498,smalhotra@outlook.com,"Flat 568, A Wing, Royal Complex, Malviya Nagar, Chennai, Tamil Nadu - 494683",43130,FALSE,FALSE,FALSE,1,14.43,6395.95,0.299,TRUE,87.61,TRUE,APPROVE,LOW,MEETS_CRITERIA,89.91,FALSE,2026-04-18
APP000900,VYXMM1713O,Ravi Singh,TCS,Private Sector,19,156703,43730,118046,High,30097,68929,1,3,0.87,0,651,1,9,2,4,2,1147000,12,665716402261,1986-09-14,9534945724,ravi189@hotmail.com,"Flat 736, C Wing, Royal Apartments, Satellite, Jaipur, Rajasthan - 201046",146720,TRUE,FALSE,FALSE,0,12.19,102011.54,0.9,TRUE,94.21,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,88.66,TRUE,2026-04-09
APP000901,CNOKK4195T,Meera Malhotra,Flipkart,Private Sector,17,65928,14036,55206,High,14538,200537,5,12,0.92,3,740,2,15,1,4,2,279000,12,103089758638,1967-03-29,9840441616,meeramalhotra@gmail.com,"Flat 291, D Wing, Shanti Paradise, Viman Nagar, Kolkata, West Bengal - 303236",55702,FALSE,FALSE,FALSE,1,13.89,25036.17,0.71,TRUE,74.13,TRUE,APPROVE,MEDIUM,HIGH_DTI|HIGH_BOUNCE_RATE,87.43,TRUE,2026-04-08
APP000902,RTVRI9986K,Kunal Menon,GAIL,Public Sector,8,146925,40530,113384,High,21482,422519,0,3,1.06,0,592,2,3,6,2,3,770000,24,19952614578,1990-06-07,9445663630,kmenon@gmail.com,"Flat 851, A Wing, Lakshmi Heights, Satellite, Hyderabad, Telangana - 339684",136143,TRUE,TRUE,FALSE,3,16.91,38037.25,0.437,TRUE,76.92,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|PAST_DEFAULT,90.6,TRUE,2025-12-30
APP000903,YCUAZ4682R,Tanvi Sharma,Cognizant,MNC,9,219425,73291,145413,High,30071,509888,3,6,1.19,3,699,0,15,6,2,1,457000,24,289728702456,1978-08-24,9053107690,tanvi.sharma@hotmail.com,"Flat 588, C Wing, Sai Heights, Malviya Nagar, Jaipur, Rajasthan - 420887",184943,TRUE,FALSE,FALSE,0,13.4,21812.57,0.281,TRUE,70.62,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH|HIGH_BOUNCE_RATE,89.22,TRUE,2026-04-11
APP000904,LHFZO4910X,Ritika Patel,EY,Startup,13,48407,16871,59797,High,13754,46166,0,12,1.26,3,705,2,11,5,2,0,140000,72,289580424851,2000-10-11,9768839211,ritika748@hotmail.com,"Flat 463, C Wing, Lakshmi Apartments, Adyar, Jaipur, Rajasthan - 941567",46476,TRUE,FALSE,FALSE,2,12.58,2779.44,0.356,FALSE,91.94,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,78.88,TRUE,2026-02-02
APP000905,OJNYQ1028B,Varun Chauhan,Flipkart,MNC,17,267514,73937,214788,High,61565,230590,2,12,1.29,2,702,1,10,4,5,1,800000,84,794898301860,1984-05-21,8207539398,varun.chauhan@outlook.com,"Flat 186, B Wing, Royal Heights, Andheri, Chennai, Tamil Nadu - 718640",225714,FALSE,FALSE,FALSE,0,13.72,14868.54,0.339,TRUE,63.85,FALSE,APPROVE,LOW,DOCUMENT_INCONSISTENCY,66.61,TRUE,2026-02-11
APP000906,SGUPJ1215R,Kunal Desai,EY,Startup,7,82379,16914,84000,High,6940,295166,0,6,1.22,3,703,2,9,3,6,0,379000,24,218931058768,1982-07-20,8794618416,kdesai@gmail.com,"Flat 692, A Wing, Shanti Heights, Salt Lake, Jaipur, Rajasthan - 908563",79543,FALSE,FALSE,FALSE,3,12.49,17927.69,0.313,TRUE,74.21,TRUE,APPROVE,LOW,MEETS_CRITERIA,83.14,FALSE,2026-01-20
APP000907,SHOCW4558I,Arjun Kapoor,Accenture,MNC,16,194567,57133,132741,High,6953,120110,1,12,0.95,3,428,9,8,6,3,2,545000,72,996832762890,1981-04-05,8323710596,arjun.kapoor@gmail.com,"Flat 457, D Wing, Sai Plaza, Adyar, Chennai, Tamil Nadu - 259739",169382,TRUE,FALSE,FALSE,4,18.58,12609.61,0.115,TRUE,60.04,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,67.57,TRUE,2025-11-30
APP000908,NKUCT0127Y,Ritika Verma,Defence Services,Government,16,121777,26609,113471,High,29594,351783,2,12,0.68,0,503,7,3,12,1,3,807000,60,83588974354,1994-09-25,9985842049,rverma@rediffmail.com,"Flat 949, D Wing, Krishna Heights, Viman Nagar, Pune, Maharashtra - 554537",114627,FALSE,TRUE,FALSE,3,17.48,20264.9,0.435,TRUE,86.3,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|PAST_DEFAULT,95.07,TRUE,2025-12-26
APP000909,DNDMJ5513V,Vivek Malhotra,State Government,Government,26,50861,10278,44988,High,15753,152391,3,6,1.1,0,412,4,6,5,0,5,210000,36,482961205287,1986-05-12,9801906246,vivek167@yahoo.com,"Flat 158, D Wing, Lakshmi Tower, Salt Lake, Pune, Maharashtra - 329531",42932,FALSE,TRUE,TRUE,2,18.17,7609.92,0.544,TRUE,91.07,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|HIGH_BOUNCE_RATE|PAST_DEFAULT|WRITTEN_OFF_ACCOUNT,96.86,TRUE,2025-12-07
APP000910,LGFCC6068R,Varun Nambiar,TCS,Private Sector,2,51494,15804,54879,Medium,14806,144001,0,12,0.7,3,725,0,11,2,2,0,374000,12,911781887581,1961-10-19,8889186239,vnambiar@gmail.com,"Flat 589, C Wing, Lakshmi Tower, Malviya Nagar, Delhi, Delhi - 182875",46922,TRUE,FALSE,FALSE,3,14.24,33622.63,1.032,FALSE,87.08,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,71.55,TRUE,2025-12-13
APP000911,LHFUN4612X,Ritika Agarwal,HCL Technologies,Private Sector,1,31825,8088,38246,Low,3894,46815,0,12,0.71,4,704,1,11,6,5,1,212000,60,260562926692,2003-03-17,9262013421,ritikaagarwal@rediffmail.com,"Flat 151, B Wing, Royal Plaza, Gomti Nagar, Mumbai, Maharashtra - 513127",29519,TRUE,FALSE,FALSE,2,14.15,4949.37,0.3,TRUE,95.92,TRUE,APPROVE,LOW,INCOME_MISMATCH,94.77,TRUE,2025-11-26
APP000912,CFOUD7517T,Neha Pillai,HDFC Bank,Startup,16,211102,52596,194440,High,27029,184766,0,3,0.4,2,588,4,7,7,4,2,616000,48,413870554405,1973-11-28,9075532413,nehapillai@rediffmail.com,"Flat 598, A Wing, Shanti Paradise, Koramangala, Chennai, Tamil Nadu - 390898",189671,FALSE,FALSE,FALSE,2,17.4,17902.44,0.237,FALSE,75.83,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE,68.86,TRUE,2026-04-23
